timestamp,pid,cmd,gpu_id,memory_current_bytes
2025-10-02T05:46:31+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,18255708160
2025-10-02T05:46:32+00:00,21537,VLLM::EngineCore,0,24142413824
2025-10-02T05:46:32+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,17104371712
2025-10-02T05:46:33+00:00,21537,VLLM::EngineCore,0,24735907840
2025-10-02T05:46:33+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,16554917888
2025-10-02T05:46:34+00:00,21537,VLLM::EngineCore,0,25165824000
2025-10-02T05:46:34+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,16076767232
2025-10-02T05:46:35+00:00,21537,VLLM::EngineCore,0,26522681344
2025-10-02T05:46:35+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,14738784256
2025-10-02T05:46:36+00:00,21537,VLLM::EngineCore,0,27422359552
2025-10-02T05:46:36+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,13853786112
2025-10-02T05:46:37+00:00,21537,VLLM::EngineCore,0,28141682688
2025-10-02T05:46:37+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,13149143040
2025-10-02T05:46:38+00:00,21537,VLLM::EngineCore,0,29204938752
2025-10-02T05:46:38+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,12033458176
2025-10-02T05:46:39+00:00,21537,VLLM::EngineCore,0,30700208128
2025-10-02T05:46:39+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,10540285952
2025-10-02T05:46:40+00:00,21537,VLLM::EngineCore,0,32159825920
2025-10-02T05:46:40+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,9095348224
2025-10-02T05:46:42+00:00,21537,VLLM::EngineCore,0,33485225984
2025-10-02T05:46:42+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,7803502592
2025-10-02T05:46:43+00:00,21537,VLLM::EngineCore,0,34701574144
2025-10-02T05:46:43+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,6545211392
2025-10-02T05:46:44+00:00,21537,VLLM::EngineCore,0,36144414720
2025-10-02T05:46:44+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,5100273664
2025-10-02T05:46:45+00:00,21537,VLLM::EngineCore,0,36798726144
2025-10-02T05:46:45+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4490002432
2025-10-02T05:46:46+00:00,21537,VLLM::EngineCore,0,36970692608
2025-10-02T05:46:46+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4389339136
2025-10-02T05:46:47+00:00,21537,VLLM::EngineCore,0,36513513472
2025-10-02T05:46:47+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4775215104
2025-10-02T05:46:48+00:00,21537,VLLM::EngineCore,0,36127637504
2025-10-02T05:46:48+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,5161091072
2025-10-02T05:46:49+00:00,21537,VLLM::EngineCore,0,35221667840
2025-10-02T05:46:49+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,6067060736
2025-10-02T05:46:50+00:00,21537,VLLM::EngineCore,0,34282143744
2025-10-02T05:46:50+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,7019167744
2025-10-02T05:46:51+00:00,21537,VLLM::EngineCore,0,33325842432
2025-10-02T05:46:51+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,8076132352
2025-10-02T05:46:53+00:00,21537,VLLM::EngineCore,0,32436649984
2025-10-02T05:46:53+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,8935964672
2025-10-02T05:46:54+00:00,21537,VLLM::EngineCore,0,31497125888
2025-10-02T05:46:54+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,9791602688
2025-10-02T05:46:55+00:00,21537,VLLM::EngineCore,0,30725373952
2025-10-02T05:46:55+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,10563354624
2025-10-02T05:46:56+00:00,21537,VLLM::EngineCore,0,30519853056
2025-10-02T05:46:56+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,10752098304
2025-10-02T05:46:57+00:00,21537,VLLM::EngineCore,0,31232884736
2025-10-02T05:46:57+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,10066329600
2025-10-02T05:46:58+00:00,21537,VLLM::EngineCore,0,32189186048
2025-10-02T05:46:58+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,8975810560
2025-10-02T05:46:59+00:00,21537,VLLM::EngineCore,0,33562820608
2025-10-02T05:46:59+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,7696547840
2025-10-02T05:47:00+00:00,21537,VLLM::EngineCore,0,34380709888
2025-10-02T05:47:00+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,6866075648
2025-10-02T05:47:01+00:00,21537,VLLM::EngineCore,0,34433138688
2025-10-02T05:47:01+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,6855589888
2025-10-02T05:47:02+00:00,21537,VLLM::EngineCore,0,34493956096
2025-10-02T05:47:02+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,6794772480
2025-10-02T05:47:04+00:00,21537,VLLM::EngineCore,0,35072770048
2025-10-02T05:47:04+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,6123683840
2025-10-02T05:47:05+00:00,21537,VLLM::EngineCore,0,35676749824
2025-10-02T05:47:05+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,5611978752
2025-10-02T05:47:06+00:00,21537,VLLM::EngineCore,0,36316381184
2025-10-02T05:47:06+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4930404352
2025-10-02T05:47:07+00:00,21537,VLLM::EngineCore,0,36853252096
2025-10-02T05:47:07+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4492099584
2025-10-02T05:47:08+00:00,21537,VLLM::EngineCore,0,36928749568
2025-10-02T05:47:08+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4315938816
2025-10-02T05:47:09+00:00,21537,VLLM::EngineCore,0,37014732800
2025-10-02T05:47:09+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4330618880
2025-10-02T05:47:10+00:00,21537,VLLM::EngineCore,0,36834377728
2025-10-02T05:47:10+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4555014144
2025-10-02T05:47:11+00:00,21537,VLLM::EngineCore,0,35345399808
2025-10-02T05:47:11+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,5943328768
2025-10-02T05:47:12+00:00,21537,VLLM::EngineCore,0,34758197248
2025-10-02T05:47:12+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,6507462656
2025-10-02T05:47:13+00:00,21537,VLLM::EngineCore,0,34856763392
2025-10-02T05:47:13+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,6431965184
2025-10-02T05:47:14+00:00,21537,VLLM::EngineCore,0,34768683008
2025-10-02T05:47:14+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,6520045568
2025-10-02T05:47:16+00:00,21537,VLLM::EngineCore,0,34728837120
2025-10-02T05:47:16+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,6559891456
2025-10-02T05:47:17+00:00,21537,VLLM::EngineCore,0,34508636160
2025-10-02T05:47:17+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,6740246528
2025-10-02T05:47:18+00:00,21537,VLLM::EngineCore,0,34611396608
2025-10-02T05:47:18+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,6647971840
2025-10-02T05:47:19+00:00,21537,VLLM::EngineCore,0,35330719744
2025-10-02T05:47:19+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,5945425920
2025-10-02T05:47:20+00:00,21537,VLLM::EngineCore,0,35920019456
2025-10-02T05:47:20+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,5362417664
2025-10-02T05:47:21+00:00,21537,VLLM::EngineCore,0,36163289088
2025-10-02T05:47:21+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,5125439488
2025-10-02T05:47:22+00:00,21537,VLLM::EngineCore,0,36884709376
2025-10-02T05:47:22+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4326424576
2025-10-02T05:47:23+00:00,21537,VLLM::EngineCore,0,36750491648
2025-10-02T05:47:23+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4575985664
2025-10-02T05:47:24+00:00,21537,VLLM::EngineCore,0,36672897024
2025-10-02T05:47:24+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4615831552
2025-10-02T05:47:25+00:00,21537,VLLM::EngineCore,0,36920360960
2025-10-02T05:47:25+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4368367616
2025-10-02T05:47:27+00:00,21537,VLLM::EngineCore,0,36920360960
2025-10-02T05:47:27+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4368367616
2025-10-02T05:47:28+00:00,21537,VLLM::EngineCore,0,36983275520
2025-10-02T05:47:28+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4305453056
2025-10-02T05:47:29+00:00,21537,VLLM::EngineCore,0,37046190080
2025-10-02T05:47:29+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4242538496
2025-10-02T05:47:30+00:00,21537,VLLM::EngineCore,0,36979081216
2025-10-02T05:47:30+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4309647360
2025-10-02T05:47:31+00:00,21537,VLLM::EngineCore,0,37113298944
2025-10-02T05:47:31+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4175429632
2025-10-02T05:47:32+00:00,21537,VLLM::EngineCore,0,37142659072
2025-10-02T05:47:32+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4146069504
2025-10-02T05:47:33+00:00,21537,VLLM::EngineCore,0,37058772992
2025-10-02T05:47:33+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4229955584
2025-10-02T05:47:34+00:00,21537,VLLM::EngineCore,0,37056675840
2025-10-02T05:47:34+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4232052736
2025-10-02T05:47:35+00:00,21537,VLLM::EngineCore,0,37083938816
2025-10-02T05:47:35+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4190109696
2025-10-02T05:47:36+00:00,21537,VLLM::EngineCore,0,37067161600
2025-10-02T05:47:36+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4221566976
2025-10-02T05:47:38+00:00,21537,VLLM::EngineCore,0,36987469824
2025-10-02T05:47:38+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4301258752
2025-10-02T05:47:39+00:00,21537,VLLM::EngineCore,0,37056675840
2025-10-02T05:47:39+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4244635648
2025-10-02T05:47:40+00:00,21537,VLLM::EngineCore,0,36609982464
2025-10-02T05:47:40+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4678746112
2025-10-02T05:47:41+00:00,21537,VLLM::EngineCore,0,36771463168
2025-10-02T05:47:41+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4517265408
2025-10-02T05:47:42+00:00,21537,VLLM::EngineCore,0,36788240384
2025-10-02T05:47:42+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4500488192
2025-10-02T05:47:43+00:00,21537,VLLM::EngineCore,0,36788240384
2025-10-02T05:47:43+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4500488192
2025-10-02T05:47:44+00:00,21537,VLLM::EngineCore,0,37031510016
2025-10-02T05:47:44+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4349493248
2025-10-02T05:47:45+00:00,21537,VLLM::EngineCore,0,36876320768
2025-10-02T05:47:45+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4383047680
2025-10-02T05:47:46+00:00,21537,VLLM::EngineCore,0,37052481536
2025-10-02T05:47:46+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4236247040
2025-10-02T05:47:47+00:00,21537,VLLM::EngineCore,0,37029412864
2025-10-02T05:47:47+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4259315712
2025-10-02T05:47:48+00:00,21537,VLLM::EngineCore,0,36947623936
2025-10-02T05:47:48+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4309647360
2025-10-02T05:47:50+00:00,21537,VLLM::EngineCore,0,37077647360
2025-10-02T05:47:50+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4196401152
2025-10-02T05:47:51+00:00,21537,VLLM::EngineCore,0,37142659072
2025-10-02T05:47:51+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4146069504
2025-10-02T05:47:52+00:00,21537,VLLM::EngineCore,0,37157339136
2025-10-02T05:47:52+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4129292288
2025-10-02T05:47:53+00:00,21537,VLLM::EngineCore,0,37159436288
2025-10-02T05:47:53+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4129292288
2025-10-02T05:47:54+00:00,21537,VLLM::EngineCore,0,37107007488
2025-10-02T05:47:54+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4167041024
2025-10-02T05:47:55+00:00,21537,VLLM::EngineCore,0,37159436288
2025-10-02T05:47:55+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4129292288
2025-10-02T05:47:56+00:00,21537,VLLM::EngineCore,0,37159436288
2025-10-02T05:47:56+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4129292288
2025-10-02T05:47:57+00:00,21537,VLLM::EngineCore,0,37102813184
2025-10-02T05:47:57+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4185915392
2025-10-02T05:47:58+00:00,21537,VLLM::EngineCore,0,37088133120
2025-10-02T05:47:58+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4200595456
2025-10-02T05:47:59+00:00,21537,VLLM::EngineCore,0,37081841664
2025-10-02T05:47:59+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4206886912
2025-10-02T05:48:01+00:00,21537,VLLM::EngineCore,0,37079744512
2025-10-02T05:48:01+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4206886912
2025-10-02T05:48:02+00:00,21537,VLLM::EngineCore,0,37153144832
2025-10-02T05:48:02+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4135583744
2025-10-02T05:48:03+00:00,21537,VLLM::EngineCore,0,36941332480
2025-10-02T05:48:03+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4347396096
2025-10-02T05:48:04+00:00,21537,VLLM::EngineCore,0,36966498304
2025-10-02T05:48:04+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4322230272
2025-10-02T05:48:05+00:00,21537,VLLM::EngineCore,0,36880515072
2025-10-02T05:48:05+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4408213504
2025-10-02T05:48:06+00:00,21537,VLLM::EngineCore,0,37069258752
2025-10-02T05:48:06+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4219469824
2025-10-02T05:48:07+00:00,21537,VLLM::EngineCore,0,37046190080
2025-10-02T05:48:07+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4242538496
2025-10-02T05:48:08+00:00,21537,VLLM::EngineCore,0,37159436288
2025-10-02T05:48:08+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4129292288
2025-10-02T05:48:09+00:00,21537,VLLM::EngineCore,0,37142659072
2025-10-02T05:48:09+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4146069504
2025-10-02T05:48:10+00:00,21537,VLLM::EngineCore,0,37142659072
2025-10-02T05:48:10+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4146069504
2025-10-02T05:48:12+00:00,21537,VLLM::EngineCore,0,37121687552
2025-10-02T05:48:12+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4211081216
2025-10-02T05:48:13+00:00,21537,VLLM::EngineCore,0,37163630592
2025-10-02T05:48:13+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4125097984
2025-10-02T05:48:14+00:00,21537,VLLM::EngineCore,0,37092327424
2025-10-02T05:48:14+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4181721088
2025-10-02T05:48:15+00:00,21537,VLLM::EngineCore,0,37067161600
2025-10-02T05:48:15+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4244635648
2025-10-02T05:48:16+00:00,21537,VLLM::EngineCore,0,37037801472
2025-10-02T05:48:16+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4250927104
2025-10-02T05:48:17+00:00,21537,VLLM::EngineCore,0,36945526784
2025-10-02T05:48:17+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4343201792
2025-10-02T05:48:18+00:00,21537,VLLM::EngineCore,0,36857446400
2025-10-02T05:48:18+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4431282176
2025-10-02T05:48:19+00:00,21537,VLLM::EngineCore,0,36937138176
2025-10-02T05:48:19+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4351590400
2025-10-02T05:48:20+00:00,21537,VLLM::EngineCore,0,36956012544
2025-10-02T05:48:20+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4332716032
2025-10-02T05:48:21+00:00,21537,VLLM::EngineCore,0,36918263808
2025-10-02T05:48:21+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4370464768
2025-10-02T05:48:22+00:00,21537,VLLM::EngineCore,0,36979081216
2025-10-02T05:48:22+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4309647360
2025-10-02T05:48:24+00:00,21537,VLLM::EngineCore,0,37081841664
2025-10-02T05:48:24+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4192206848
2025-10-02T05:48:25+00:00,21537,VLLM::EngineCore,0,37109104640
2025-10-02T05:48:25+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4179623936
2025-10-02T05:48:26+00:00,21537,VLLM::EngineCore,0,37163630592
2025-10-02T05:48:26+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4125097984
2025-10-02T05:48:27+00:00,21537,VLLM::EngineCore,0,37153144832
2025-10-02T05:48:27+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4135583744
2025-10-02T05:48:28+00:00,21537,VLLM::EngineCore,0,37086035968
2025-10-02T05:48:28+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4198498304
2025-10-02T05:48:29+00:00,21537,VLLM::EngineCore,0,36729520128
2025-10-02T05:48:29+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4565499904
2025-10-02T05:48:30+00:00,21537,VLLM::EngineCore,0,36492541952
2025-10-02T05:48:30+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4796186624
